power	lat	lon	id	X1	X2	X3	X4	Y1	Y2	Y3	Y4	GSV_lat_1	GSV_lon_1	GSV_date_1	GSV_pano_id_1	GSV_lat_2	GSV_lon_2	GSV_date_2	GSV_pano_id_2	GSV_lat_3	GSV_lon_3	GSV_date_3	GSV_pano_id_3	GSV_lat_4	GSV_lon_4	GSV_date_4	GSV_pano_id_4	GSV_lat_5	GSV_lon_5	GSV_date_5	GSV_pano_id_5	distance_1	distance_2	distance_3	distance_4	distance_5	heading_1	heading_2	heading_3	heading_4	heading_5	fov_1	fov_2	fov_3	fov_4	fov_5	elev_tower	elev_GSV_1	elev_GSV_2	elev_GSV_3	elev_GSV_4	elev_GSV_5	diff_elev_1	diff_elev_2	diff_elev_3	diff_elev_4	diff_elev_5	pitch_1	pitch_2	pitch_3	pitch_4	pitch_5
tower	41.2205058	-8.4977264	1523925709	-8.49674534637997	-8.499183	-8.4971210550705	-8.499048	41.2206593294103	41.222541	41.2201258316726	41.218658	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	227.905151367188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2228944	-8.5021425	1523925711	-8.5008116	-8.5032719	-8.499183	-8.502771	41.2232956	41.2243489	41.222541	41.222798	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	280.696380615234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2265246	-8.5087479	1523925713	-8.50796108569898	-8.509572	-8.506388	-8.50937373778555	41.2267953823223	41.226909	41.224868	41.226392467495	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	221.62092590332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2270464	-8.5099807	1523925714	-8.509307	-8.5110332	-8.509208	-8.512568	41.227635	41.2271614	41.225691	41.2267176	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	225.714065551758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2294367	-8.5151595	1523925718	-8.514134	-8.51564753739104	-8.5143403	-8.515525143723	41.230044	41.2297759700831	41.2288359	41.2288527798823	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	157.27946472168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2303863	-8.5171629	1523925719	-8.51705311218997	-8.5194094	-8.51672870640848	-8.51932232576686	41.2318986045494	41.2310245	41.229943610992	41.2302491560352	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	137.599243164062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.231365	-8.6028387	1523925722	-8.6022329	-8.60329452202791	-8.6025561	-8.6028446	41.2325856	41.2328644252217	41.2292211	41.2286432	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.3313140869141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2316715	-8.5200518	1523925724	-8.5192162	-8.52100813191448	-8.51923762889096	-8.52015564972914	41.2319874	41.2327298418362	41.2316428629612	41.2311051301538	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	128.792633056641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2319123	-8.5222823	1523925728	-8.52133070333276	-8.522349	-8.5212377	-8.5232	41.2319998818189	41.2332397	41.2314096	41.2313779	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	121.602210998535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2323892	-8.5267571	1523925731	-8.5260145	-8.5281193	-8.52614660306583	-8.52696335654212	41.2329622	41.2341489	41.2323175475277	41.2314378596265	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90.0849685668945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2326383	-8.5984476	1523925733	-8.5978324	-8.59850879030007	-8.59772520946757	-8.59945048696631	41.2332873	41.2332473694169	41.2323864553913	41.2323240416515	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.2067489624023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2328579	-8.5311694	1523925736	-8.53019017165544	-8.5317714	-8.5301734	-8.5322345	41.2328774524233	41.2331539	41.2324023	41.2322482	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.1877822875977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2332552	-8.5351149	1523925738	-8.5345663	-8.53534778939406	-8.5340421	-8.53612400340295	41.233921	41.2336769457342	41.2324727	41.2323880755298	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.2265243530273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2338586	-8.5407403	1523925742	-8.54023132224201	-8.54131204893005	-8.539483	-8.541395	41.2342418025209	41.2341003707074	41.2334431	41.2338102	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	114.324867248535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.234074	-8.5938259	1523925744	-8.5935842	-8.59518355162783	-8.5928598789482	-8.59453519536033	41.2348668	41.2345079433458	41.2337198383069	41.2334561069125	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.454345703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2341977	-8.5438625	1523925746	-8.54198071545896	-8.5445006	-8.54288595597371	-8.5448623	41.2353609965994	41.2343137	41.2330908668149	41.2335662	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	117.40015411377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2347186	-8.5489089	1523925750	-8.5473880919481	-8.5508934	-8.548701	-8.55039718273203	41.2348803500433	41.2355202	41.2338817	41.2343973762748	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	122.20964050293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2351291	-8.590321	1523925753	-8.58955590298864	-8.5906727	-8.5885244	-8.5925496	41.2356658418406	41.2358159	41.2346458	41.2346886	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.9581680297852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2353804	-8.5550707	1523925754	-8.55331603808078	-8.55533830894461	-8.5544245	-8.5574806	41.2357580551391	41.2361278981891	41.2342129	41.2331564	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89.751579284668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2357386	-8.5584595	1523925756	-8.55712279163491	-8.5626979	-8.5574806	-8.5586219	41.2363161292415	41.2376066	41.2331564	41.23389	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.5057983398438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2362466	-8.5631892	1523925758	-8.5624588	-8.56379178555445	-8.5623201	-8.5654071	41.2380459	41.2367432415364	41.2343705	41.2360767	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99.3103256225586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2364551	-8.586146	1523925762	-8.58370721405331	-8.5876123118991	-8.5860131	-8.5874779143514	41.2378170143706	41.2365149839936	41.2358675	41.2357187613056	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	102.381790161133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2367355	-8.567746	1523925764	-8.56578407756623	-8.56843657286573	-8.56504156471756	NA	41.2369811528543	41.2377014731822	41.2361321119174	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106.726219177246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2371811	-8.5718363	1523925765	-8.5701328	-8.57301072994572	-8.57157955500395	-8.5730925	41.2402197	41.2374044962673	41.2367013642997	41.2371614	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	118.75316619873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2375955	-8.5761355	1523925768	-8.57527709271226	-8.5774566	-8.57608975632764	-8.57735826602767	41.2378121971092	41.2377051	41.2369394514697	41.2374625035121	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	133.759475708008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2380953	-8.5809571	1523925770	-8.5803653	-8.58137017819529	-8.5804935941922	-8.58236734957559	41.2381948	41.2389980574951	41.2373818277264	41.2368615838413	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101.675437927246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1576134	-8.4514511	1556207203	-8.4497764	-8.45236410137295	-8.4498215	-8.4516511	41.1583374	41.1577432790108	41.1567269	41.1569234	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119.572814941406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1582512	-8.4575111	1556207205	-8.4572975	-8.4610077	-8.4564102662542	-8.4575384	41.1595523	41.158717	41.1581031465664	41.1575042	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	133.952575683594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1599257	-8.4587223	1556207206	-8.4580013	-8.4593027	-8.45625670104396	-8.4600176	41.1599875	41.1607083	41.158602224075	41.1582591	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124.688652038574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1654681	-8.4589306	1556207217	-8.4584983	-8.4596938	-8.4567166	-8.4613099	41.1678521	41.1679507	41.1647557	41.1637974	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	123.619758605957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1704515	-8.4579796	1556207220	-8.4566601	-8.4582712	-8.453971	-8.4583432	41.1729752	41.1714725	41.1673156	41.1686683	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	167.192581176758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1744652	-8.4572162	1556207221	-8.4572046	-8.4574888	-8.455435	-8.4579693	41.1769205	41.1748942	41.1727228	41.1743458	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148.239334106445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1797948	-8.4562095	1556207224	-8.45456680767601	-8.4583795	-8.4535426	-8.4578942	41.1802807796292	41.1804123	41.1794284	41.1787123	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111.07852935791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1832568	-8.4555348	1556207225	-8.45485008278972	-8.4556106	-8.4549421	-8.45700476619552	41.1833029836866	41.1844576	41.1831812	41.1830090130614	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	121.032371520996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1881095	-8.4546329	1556207226	-8.4536211	-8.4548252	-8.4539018	-8.45525135935753	41.189078	41.1904157	41.186444	41.1879990219906	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	110.836219787598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1925554	-8.4538178	1556207228	-8.4536236	-8.4551828725054	-8.45349672037677	-8.4543616	41.1933109	41.1930162169639	41.1919309043562	41.1915553	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119.994331359863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.1965257	-8.4530588	1556207238	-8.45117493736035	-8.4542291	-8.45234097461566	-8.4542534	41.19791363591	41.1978691	41.196019394726	41.1960913	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	133.956512451172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.2016766	-8.4518893	1556207240	-8.45132263327008	-8.4525386	-8.4498033	-8.4545551	41.2018247029821	41.2021283	41.201539	41.2010953	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	128.961868286133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.204207	-8.4230744	1556207242	-8.4218715	-8.42370137861643	-8.4204092	-8.42591279889968	41.206214	41.2046726637662	41.2017423	41.2041268125082	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	203.792205810547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tower	41.204954	-8.4509362	1556207243	-8.45007248487551	-8.4536033	-8.45015750652698	-8.4513498	41.2052038275951	41.2060627	41.2044422639674	41.2038485	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	NA			NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	150.712615966797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
